parcel,5HT1a,5HT1b,5HT2a,5HT4,5HT6,5HTT,A4B2,CB1,D1,D2,DAT,FDOPA,GABAa,H3,M1,MU,NAT,NMDA,VAChT,mGluR5
7Networks_LH_DorsAttn_Post_11,-0.1603994926266986,-0.339405626658629,-0.1496434999273734,-0.2843469529555125,-0.07699777004543769,-0.5325223054247699,-0.16786009151614012,-0.3730673352520871,-0.36336753582195197,-0.24952951751786295,-0.29421351192479755,-0.275219866467893,-0.048182725319860044,-0.6055483576822852,-0.03185245836821848,-0.22340948741027725,-0.09307898037194456,-0.1963464464749967,-0.3643877478367442,-0.40795220379385516
7Networks_LH_DorsAttn_Post_12,-0.37173129118888865,-0.14829117308345766,-0.2910554205298412,-0.36671559580509017,0.10251903641048593,-0.7810599656209493,-0.1331518303847105,-0.04946755463601515,-0.6157408116309211,-0.2287026869841229,-0.7257459473334,-1.0317107522545033,0.02151535864195339,-0.4845641545374759,0.2557710378933964,-0.46150523880229766,-0.2880126899823652,-1.4415162052454669,-0.44892717104424223,-0.2543147380566896
7Networks_LH_DorsAttn_Post_13,-0.8320561525751458,-0.8336411108387348,-0.3141186551597197,-0.2683722899026269,-1.2917090912841873,-0.8349193669566314,-1.0704533144983253,-0.6348758411737713,-1.0069189220439503,-0.4127904842987398,-0.9097930629525837,-0.48374336011321734,-0.4820733195769663,-0.8917110624291932,-0.4215834267138289,-0.918846156902732,-1.286077838130305,-1.5492358036875244,-0.43427739148565053,-0.5740968795603749
7Networks_LH_DorsAttn_Post_14,-0.9289796852049037,-0.8561139875627698,-0.30094234429378225,-0.327830581791087,-0.8397354063817519,-0.8413533706443079,-0.7588598227232847,-0.4086131295755939,-1.1088249645818564,-0.36025713980729646,-0.9389667209607411,-1.183258941127368,-0.5507214008342078,-0.7667085105614747,-0.37491316073383013,-1.0167393102352038,-1.0575485897065324,-2.582675608575748,-0.48557120043423513,-0.8504432090920812
7Networks_LH_DorsAttn_Post_15,-0.2877434576753284,-0.865154261565932,-0.24373553969210948,-0.2709821865318604,-0.5242715840335875,-0.7427665591632838,-0.7243238087802285,-0.10535698063911796,-0.6409315925427291,-0.3251187488750115,-0.9137719724194415,0.1488041580445891,-0.43358395261627264,-0.38068650549633454,0.11946289517368146,-0.3519652510932406,-0.4463937994123388,-0.5601186013018585,-0.4374796562731291,-0.13707849502606384
7Networks_LH_DorsAttn_Post_16,-0.5165108649894974,-0.630657270950023,-0.23703836943067533,-0.281381688801639,-0.36767151095651013,-0.7570267514622108,-0.3836473859994497,-0.11295453666475333,-0.8918069918215554,-0.3171019486600394,-0.9192938246129135,-0.617295172891015,-0.3496561249099556,-0.49851426602076515,0.19307342016867357,-0.4579242260952932,-0.31654474250879133,-0.6279008466281171,-0.4268381568658595,-0.47053785524156155
7Networks_LH_DorsAttn_Post_17,-0.5629890437034746,-0.9696521628011209,-0.5273838407177461,-0.5560688570026063,-0.85620698189705,-0.5869066041129272,-0.7199771675680025,-0.26951552267972406,-1.1026444194267795,-0.37878239030114624,-1.1399009185065867,-0.7824594904785324,-0.8074338980811838,-0.413662578006578,0.11828021593293994,-0.41756074597128234,-0.21871686822817943,-0.7797270868230555,-0.4047438073737401,-0.5623123525295534
7Networks_LH_DorsAttn_FEF_1,-0.23524042813748153,0.9757437757302851,0.28431056497547774,-0.4513930883992983,0.2547239983022581,-0.5796350202318484,0.5837673435092829,0.044054997066567916,-0.4870090072737688,-0.36520928752253834,-0.39057076345210284,-0.3028624453946028,0.057119919493911604,0.05113785651496715,-0.4505062777734135,0.14024356472558358,0.7008431364036439,0.2897048289677482,-0.09088163736724722,0.11471468361745549
7Networks_LH_DorsAttn_FEF_2,-0.18932936718417992,0.6003787511731231,0.04592686875728314,-0.3567565820438748,0.0544879375368034,-0.6337128626775397,0.4592519622503166,-0.4782359965008871,-0.2537717627873826,-0.3995854845692615,-0.23749747943611663,0.03798085964811824,0.027188055011604817,-0.14785208679700174,-0.7613668517802619,0.29672755528479744,0.09743057268676696,0.42836427030145013,-0.15714363620718866,-0.21305559942015456
7Networks_LH_DorsAttn_FEF_3,-0.28911572021568477,0.3667497041260375,0.13077512867843039,-0.3830402930453937,-0.3728371843722662,-0.544175222740051,0.28380239206065955,-1.0233046772138616,-0.14370400994976407,-0.4464591693000506,-0.11156467131544373,0.09762923931116768,0.09252084274068247,-0.298405245657128,-1.752555850314495,0.15999951712900856,0.10675955868223386,0.5134968004984699,-0.04974953856654089,-0.39608343581840916
7Networks_LH_DorsAttn_FEF_4,-0.2730645077610121,0.33912860476113804,0.1335257033936214,-0.42456420901355546,-0.0022579457608589426,-0.8007243793281235,0.33009420964630576,-0.1260782406324675,-0.685334156015987,-0.394451181384224,-0.7929930715468225,-0.5328627221905082,-0.30788658526540996,0.037416531735812796,-0.3543791979486713,0.20267622512409725,-0.27590840150017826,-0.5609914778278107,-0.3918116760298934,-0.38725816282882275
7Networks_LH_DorsAttn_PrCv_1,0.07280758331456005,0.9525473022560486,0.5570273778474758,-0.04283177102830513,0.44766527999046846,-0.42538109403579843,0.5315667595894407,0.03171026714557037,-0.40867202368262473,-0.31914081904746266,-0.13778380484410999,-0.3545136451582309,0.2006774171479879,-0.15617764622517033,-0.41167695037337554,0.3906295392130905,0.33221892032300354,0.1544824524779362,-0.12260581871994597,0.3253899816239124
7Networks_LH_DorsAttn_PrCv_2,-0.10980243575616296,1.214727285303404,0.5399529569771663,-0.168941564522462,0.4213406050642319,-0.48802383076841777,0.718163205156849,0.32815230660901584,-0.520910713062776,-0.32978458448584486,-0.3371875783126794,-0.6345064690691864,0.0005202133392141329,0.10096594054830711,-0.057586093715229984,0.1783137286336964,0.709911866813265,-0.293149411045626,-0.13722374734181564,0.3059286421442669
7Networks_LH_SalVentAttn_ParOper_1,0.4094465676295139,0.3787635706585977,0.6135690842174895,0.46049504222027016,0.6057611897395714,-0.16945219701653566,-0.014435953477113439,0.8027630544502825,-0.0656520685275782,-0.07473343581397376,-0.06966101115027179,-0.07027207745153034,0.8123381866840766,-0.15424919010537247,0.34667067557838643,0.387329001635517,0.5514497590371036,0.5720267902441009,-0.08105211549382509,1.3969947100303115
7Networks_LH_SalVentAttn_ParOper_2,0.4381991958208853,0.7079976368050404,0.9448445484801302,0.6112051034613719,0.8753154476064925,-0.39554813312183695,0.2873677026625081,1.3456034500791552,-0.44359965040118016,0.002746965328812855,-0.31991256641561117,-0.15667656442275368,0.5101939810706931,-0.22353118962879706,0.720053056953631,0.32837969693244284,0.4191373315509393,0.06576755009302579,-0.20419002091357527,1.1007857259940075
7Networks_LH_SalVentAttn_ParOper_3,0.12440232297351228,0.5041400563659265,0.4943178496619,0.4911705651714362,0.017844557840206735,-0.36143211344920784,0.21339494127692263,1.3385968175435186,-0.6839836157565361,-0.11070342642457218,-0.4495899421955749,-0.7727004097820608,0.05465819767568265,-0.2275864518628233,0.513429291933257,0.2167309618873168,0.4648090790414411,-1.3019358983032994,-0.22352664370010814,0.6454577759091048
7Networks_LH_SalVentAttn_ParOper_4,0.1607861275340477,0.6458882395411841,0.6617002207931786,0.6252761867741041,0.05201129937734986,-0.5310099744084963,0.12207986055497837,1.5191393687157428,-0.7213249627983408,-0.07434540743970051,-0.48900054438736135,-0.6857442560484198,0.3552740173663479,-0.29442933232857654,0.5230577815414134,0.1649559711267219,0.04900338059463144,-1.2866361918443787,-0.27105874217155396,1.078408677425388
7Networks_LH_SalVentAttn_TempOcc_1,0.4717448405319103,0.2954735530494291,1.0374033265245202,0.7189585067332971,0.7339494785163028,-0.23741847397941437,-0.10553332534647786,0.5894404992121131,-0.37480488425095393,0.02849073816008853,-0.23645954099012859,-0.23128193879696712,0.5507789181985129,-0.377489976329941,0.5304134039353168,0.0484969090507095,-0.01899456923337951,-0.1581998816914263,-0.2494967896054536,0.9748305131164315
7Networks_LH_SalVentAttn_FrOperIns_1,1.927340780449722,-1.51230803714677,-0.1078992173427791,-0.022688216778185055,0.1972638213091131,0.8534468856663086,-1.1708430136520682,0.7423280038411287,-0.05933524784087716,0.20605263295952053,0.09466568482351383,0.27534761725852974,-0.3719782939813789,0.011478137335050802,-0.34968613047739866,0.41801850482143976,-0.8309845883053051,-0.5054965828323364,-0.23406735819738236,-0.5651745972726656
7Networks_LH_SalVentAttn_FrOperIns_2,2.423079041860396,-0.027521401133652642,-0.19432305011701895,0.1318683204135317,1.5586782347087946,1.4795611420031982,-0.1382972441400646,1.7712226039313337,0.8911530678325559,1.0583684371502653,1.0430943127615644,0.9602988472022288,0.21318282880368158,1.6049468753413931,0.8872577601878601,1.125047894118917,0.23965142464341568,1.0319273847687043,0.5610466782340832,0.7961200048419744
7Networks_LH_SalVentAttn_FrOperIns_3,0.8143455205610969,0.705225440254802,0.679579277688623,0.060510806515601284,0.7110654837565229,0.5691237272164773,0.3544984713397209,-0.046449578795562885,0.5216015484831573,0.2257017002755685,0.6925563482202008,0.7898568854800939,1.5107891172899046,-0.027071980480552035,-0.5082727509382904,1.1929897880288496,-0.3561866970975137,1.4075956479071714,0.016267916413897316,0.962926867673222
7Networks_LH_SalVentAttn_FrOperIns_4,1.4986687068230333,-0.6143413037740776,0.09677410599873783,0.20242647001378394,1.2711949829083982,1.4877371186282995,0.10106563406413006,0.6028669282051896,0.9753609926475916,0.9187704043457785,0.9865688125267501,0.7923331600354228,0.6586763356707834,1.012544762301655,0.7039783946011132,0.7368044041903385,-0.027723851908488008,0.5880853490614515,0.6898503541751569,0.27552407822989095
7Networks_LH_SalVentAttn_FrOperIns_5,0.16572455986847906,0.26669489829666065,0.6011695786035717,0.24399768641003403,0.9886343068489173,0.39708424129059144,0.5466765491577897,-0.29663431108677857,0.3454682550186132,0.5491633643780597,0.9697916194444401,0.9390509577199722,1.1188134641400216,0.20596711986450134,-0.5247160421345185,0.9301457369861128,-0.6374346512884882,1.6430466797726246,0.22182573405656536,0.9169442919018258
7Networks_LH_SalVentAttn_FrOperIns_6,1.0421770237918428,0.29592695809085917,0.6775058976923137,0.6587882094077281,2.003187258295808,0.9444038229633503,0.35246976622983517,0.6315868854662023,0.7773207713773786,1.1474617757689876,1.057649260872369,1.3053537632361132,1.258537367165699,0.6907697682941204,0.5429135420429111,1.2368487117856524,-0.04878302004442433,1.6064082915755675,0.754207857706542,1.6162252896966285
7Networks_LH_SalVentAttn_FrOperIns_7,1.8929323944013448,1.6146944974064186,1.3976550138461592,0.4128158501006943,1.6531692637361868,0.03911592423764763,0.13461020063749476,1.8189185687153653,0.6985015911641822,0.13293752544786383,0.3268859817038136,-0.09859353057948689,1.4996927599204641,1.2014909567359207,1.2355155410838485,1.258897140658237,0.6140424612546684,0.6619140915471589,0.060795076384848046,2.5275788394195633
7Networks_LH_SalVentAttn_FrOperIns_8,1.4649460015722344,0.9587634243327947,1.1047670537467362,0.5212051858482002,1.2570010453968854,0.11152237223045794,-0.015851970013124553,1.4211904258294725,0.25417268910573865,0.03750992622890681,0.05252094094493647,-0.23942992560244045,1.1354582190563502,0.8139541265970363,0.8743562410353992,0.7627363761060357,0.6955658406623737,0.28282539281409896,0.1181746651477484,2.0073320737991516
7Networks_LH_SalVentAttn_FrOperIns_9,0.5327601134587441,1.28008637464853,0.7784192353233372,0.21735957584978738,0.9178108428951577,-0.3305818382293551,0.2696771242224705,0.7807657648995134,-0.1821422089298732,-0.20801056908804225,-0.12570278460248377,-0.31807168596140223,0.8470847868029491,0.0960979577917208,0.17400802797816758,0.6197292208004813,0.4143878664285985,0.14250658570529082,-0.041421040428421076,1.1676310508588839
7Networks_LH_SalVentAttn_PFCl_1,0.41786530196096877,1.1835563038149024,0.935069371097465,0.2060422274482785,0.626036970940126,-0.3051438302074498,0.5330257899329485,1.2058154355675246,-0.18544436853008592,-0.23944663122846174,-0.33306211818352766,-0.24916256741867893,0.46532405479376754,-0.020919236147537608,0.13802943553498787,0.826717090208058,0.037411821657845463,-0.05171925508703427,-0.23427594474830743,0.6582075972317635
7Networks_LH_SalVentAttn_Med_1,0.3750311980951374,0.978057081706085,0.4071934889205176,0.14823917414234844,0.47237378852716466,0.33277969255366946,0.4717900086001788,1.0676752397880622,0.4806636758427379,-0.11471603617554844,0.23041315763222556,0.8297651577907553,1.0531197860560035,1.4321191102896569,0.10462695975613012,1.3548785658803766,0.3611703165464899,0.25142483978838603,0.2725063481074314,1.4692347615708663
7Networks_LH_SalVentAttn_Med_2,0.21207311437188245,0.432038640748937,0.04816228147750862,0.02748222069868057,0.10258791615568394,0.6607044727124475,0.49894776244336037,0.8388306218604636,0.343576964061574,-0.2362520176985943,0.21911068561048136,0.5842041902108379,0.4592839666936163,0.9471091912715258,0.011441512383137635,1.0064194200495982,1.105500506528059,-0.027907663084796468,0.46039239697865825,1.124272362556229
7Networks_LH_SalVentAttn_Med_3,0.012586755059198082,-0.07514214155102367,0.14147442389517395,0.17899593624895135,0.1674563964188362,0.2657918875583803,0.24060757342977987,0.011900457612098181,0.30670774504191717,-0.3150458201997244,0.2330624842134343,0.18191374148653733,0.3162452106196697,0.1378311777212375,-0.28798267719550347,0.38110629520872424,0.4514004127177871,0.3653821647966401,0.11255663262392981,0.7571751055698751
7Networks_LH_SalVentAttn_Med_4,0.17728951668825163,1.0258050234074059,0.5144686001056913,-0.20860734843780834,0.47399624808613133,-0.19390504778320583,0.5575154080730117,0.7028625495890419,0.09823546067076012,-0.21528520608054463,-0.036700351548769154,0.5935917436610288,0.6080326827763456,1.504513919432621,0.3405247735853681,0.989203163703304,0.945140713970022,0.3972926177005106,0.03015062657472138,1.0052991139156495
7Networks_LH_SalVentAttn_Med_5,-0.31096825688803137,-0.38312874023860727,0.008486001156521523,0.011151948179711395,0.5437470522342971,-0.24125758865389027,0.2887757482917625,0.14474860236790693,0.13207951339910817,-0.2669579315755434,0.09558381311800936,0.18955735320523398,-0.15503219298384174,0.11295909186082591,0.17204931635997847,-0.07732528547448364,0.6188613438688904,0.4445075443446397,-0.022474938742798354,0.8025069147652363
7Networks_LH_SalVentAttn_Med_6,0.2579737122046235,-0.3471029888485989,0.10006405968704835,-0.1426884471576993,0.4404729997718589,-0.487388726942979,-0.09273361759856566,0.5108687626953304,-0.05379257893691762,-0.2555081655407041,-0.39215172459353537,0.4470604846736142,0.3379159625200248,0.11081112416700901,0.6588947059975644,0.21434176128527724,0.4442768239070269,0.5985039468591282,-0.22647983720537643,0.740363104938046
7Networks_LH_SalVentAttn_Med_7,-0.4521283378787796,0.1273650578379591,-0.1981200215889567,-0.5642609238813382,-0.5425541594472068,-0.6841154329723682,-0.029063371960484714,-0.3890796962938924,-0.9590040179985593,-0.444994392694987,-1.1451887699095171,-0.6482476566945063,-0.5063811134582994,0.46953505439110893,-0.36793326211418426,0.09334432639849423,0.3567658776363857,-0.8040867277036311,-0.29792951748335184,-0.5756663935812665
7Networks_LH_Limbic_OFC_1,0.7253688330248675,-0.15395065046180909,0.4942672371071097,0.08824562117293777,-0.16480046769398365,0.313648439024267,-0.18122469700035224,1.0416396934008505,0.8692060942096486,0.05739432036128818,0.5166052795565252,0.44251716797986934,0.2882707685545925,0.7651667054089044,0.4071020537952989,1.1825211531631152,-0.8813918793774844,0.8184013334902303,0.08324570866654907,0.550105584254934
7Networks_LH_Limbic_OFC_2,0.5299363533123392,-0.08069030914391752,0.4560029612981229,-0.014741669158490496,-0.17778765185230605,0.45979789935250287,-0.4920586823713052,0.28650999735021937,0.3049976357980377,-0.11435947071855569,0.27820927009480023,0.2538882748842105,-0.4639211140816381,0.11697887950637655,-0.5253981717988582,0.7696906753241427,-1.1874343554869127,0.5561313421096485,-0.0736986553505997,-0.22745625689021887
